Brewery,Address,zipcode,PhoneNumber,YelpRating,NumReviews,lat,lng,url,PopDensity,Population Density,LANDSQMI,MedianIncome,Median Income
McHale's Brewhouse,"724 Ashland Ter, Chattanooga, TN 37415",37415,-3423,4,10,35.11627,-85.27633,https://www.yelp.com/biz/mchales-brewhouse-chattanooga?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1313,18.2,42,41596
Steam Bell Beer Works,"1717 Oak Lake Blvd, Midlothian, VA 23112",23112,-3407,4.5,10,37.45577533,-77.62526347,https://www.yelp.com/biz/steam-bell-beer-works-midlothian-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1450,32.4,81,80830
Ghost Monkey Brewery,"522 Wando Ln, Mount Pleasant, SC 29464",29464,-4656,4.5,10,32.83557,-79.87372,https://www.yelp.com/biz/ghost-monkey-brewery-mount-pleasant?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1467,29.7,69,68721
Barrel Brothers Brewing,"399 Business Park Ct, Windsor, CA 95492",95492,-10889,5,10,38.52808252,-122.7847416,https://www.yelp.com/biz/barrel-brothers-brewing-windsor?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1499,19,80,80327
The Union Beer House,"1600 W Cumberland St, Lebanon, PA 17042",17042,-3163,4,9,40.3383141,-76.4447327,https://www.yelp.com/biz/the-union-beer-house-lebanon?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,561,66.2,58,57547
Bent Shovel Brewing,"21678 S Latourette Rd, Oregon City, OR 97045",97045,-1620,5,9,45.37859642,-122.4212702,https://www.yelp.com/biz/bent-shovel-brewing-oregon-city?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,595,86.4,64,64023
Danielmark's Brewery and Tap Room,"209 E 18th St, Cheyenne, WY 82001",82001,-1231,3.5,9,41.13533687,-104.8136703,https://www.yelp.com/biz/danielmarks-brewery-and-tap-room-cheyenne?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,602,59,49,48750
Something Wicked Brewing Co,"34 Broadway, Hanover, PA 17331",17331,-6520,4.5,9,39.80146012,-76.98323462,https://www.yelp.com/biz/something-wicked-brewing-co-hanover?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,663,75.8,59,59322
Turner Alley Brewing Company,"2715 12th St SW, Cedar Rapids, IA 52404",52404,-5509,5,9,41.9509491,-91.6866664,https://www.yelp.com/biz/turner-alley-brewing-company-cedar-rapids?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,689,54.8,46,45973
Black Forest Brewery,"301 W Main St, Ephrata, PA 17522",17522,-8383,4,9,40.1813583,-76.1813278,https://www.yelp.com/biz/black-forest-brewery-ephrata?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,743,43.7,55,54669
Olde Mother Brewing,"911 E Patrick St, Frederick, MD 21701",21701,-2624,4.5,9,39.4095033,-77.3919393,https://www.yelp.com/biz/olde-mother-brewing-frederick?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,907,38.9,73,72646
Harty Brewing Co,"146 Walden Way, Mechanicsburg, PA 17050",17050,-4589,4.5,9,40.2377293,-77.0193941,https://www.yelp.com/biz/harty-brewing-co-mechanicsburg?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1023,32.1,82,81959
Two Blokes Brewing,"547 Long Point Rd, Ste 101",29464,-6060,4.5,9,32.83980708,-79.86850948,https://www.yelp.com/biz/two-blokes-brewing-mount-pleasant?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1467,29.7,69,68721
Lazy Monk Brewing Tap Room,"97 W Madison St, Eau Claire, WI 54703",54703,-1833,4.5,8,44.81556,-91.50907,https://www.yelp.com/biz/lazy-monk-brewing-tap-room-eau-claire-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,532,79.4,45,44557
The Brewing Projekt,"2000 Oxford Ave, Eau Claire, WI 54703",54703,NA,5,8,44.81894997,-91.50995792,https://www.yelp.com/biz/the-brewing-projekt-eau-claire?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,532,79.4,45,44557
Moo-Duck Brewery,"79 S Wilson Ave, Elizabethtown, PA 17022",17022,NA,4.5,8,40.1472893,-76.6116409,https://www.yelp.com/biz/moo-duck-brewery-elizabethtown?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,538,55,58,58074
Macon Beer Company,"345 Oglethorpe St, Macon, GA 31201",31201,-7810,4.5,8,32.82831,-83.63005,https://www.yelp.com/biz/macon-beer-company-macon?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,823,10.6,19,18642
Wayzata Brew Works,"294 Grove Ln E, Wayzata, MN 55391",55391,-2711,3,8,44.96953126,-93.51759408,https://www.yelp.com/biz/wayzata-brew-works-wayzata?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,852,17,97,97267
Plum Run Winery,"3946 Broadway, Grove City, OH 43123",43123,-1942,4,8,39.8837952,-83.0921886,https://www.yelp.com/biz/plum-run-winery-grove-city?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,982,59.5,61,60863
Barking Duck Brewing,"4400 Morris Park Dr, Mint Hill, NC 28227",28227,-8982,4,8,35.15247,-80.68,https://www.yelp.com/biz/barking-duck-brewing-mint-hill?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1283,38.7,52,51527
Round Town Brewery,"950 S White River Parkway West Dr, Indianapolis, IN 46221",46221,-2184,4.5,8,39.75554,-86.17711,https://www.yelp.com/biz/round-town-brewery-indianapolis?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1332,19.8,48,48294
Grav South Brew Co,"7950 Redwood Dr, Cotati, CA 94931",94931,-5657,4,8,38.33181652,-122.7142908,https://www.yelp.com/biz/grav-south-brew-co-cotati-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1333,6.4,66,66111
FigLeaf Brewing Company,"3387 Cincinnati Dayton Rd, Middletown, OH 45044",45044,-6911,4,8,39.46730472,-84.34689917,https://www.yelp.com/biz/figleaf-brewing-company-middletown-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1385,38.1,46,46006
House Of Brews,"4539 Helgesen Dr, Madison, WI 53718",53718,-8197,3.5,7,43.06650307,-89.30569046,https://www.yelp.com/biz/house-of-brews-madison?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,586,20.1,72,71706
Black Cap Brewing Company,"5 W High St, Red Lion, PA 17356",17356,-10333,4.5,7,39.9025383,-76.6092377,https://www.yelp.com/biz/black-cap-brewing-company-red-lion?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,665,32.5,58,57673
Johnson City Brewing Company,"300 E Main St, Johnson City, TN 37601",37601,-5538,4,7,36.31723,-82.3503,https://www.yelp.com/biz/johnson-city-brewing-company-johnson-city-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,784,46.2,33,33273
Doomsday Brewing Safe House,"1919 Main St, Vancouver, WA 98660",98660,-8511,4.5,7,45.6364,-122.67113,https://www.yelp.com/biz/doomsday-brewing-safe-house-vancouver?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,794,14.9,38,38014
Mother Stewarts Brewing Co,"102 W Columbia St, Springfield, OH 45504",45504,-2271,4.5,7,39.9268776,-83.81241701,https://www.yelp.com/biz/mother-stewarts-brewing-co-springfield-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,795,23.2,45,45296
Ozone's Brewhouse,"305 Beaver St, Lansing, MI 48906",48906,-4254,3.5,7,42.7508649,-84.549371,https://www.yelp.com/biz/ozones-brewhouse-lansing?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,803,33.2,40,39930
Opinion Brewing Company,"374 21st St, Newport, MN 55055",55055,-8620,2,7,44.87967,-93.0050399,https://www.yelp.com/biz/opinion-brewing-company-newport?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,967,3.5,56,56310
Blackstone Brewing Company,"2312 Clifton Ave, Nashville, TN 37209",37209,-9936,4.5,7,36.15864,-86.81001,https://www.yelp.com/biz/blackstone-brewing-company-nashville?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,976,36.3,44,43625
River North Brewery,"6021 Washington St, Denver, CO 80216",80216,-3215,4.5,7,39.80647,-104.97883,https://www.yelp.com/biz/river-north-brewery-denver-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1041,10.5,32,31711
Cascadia Homebrew,"211 4th Ave E, Olympia, WA 98501",98501,-3639,4,7,47.0448995,-122.8997403,https://www.yelp.com/biz/cascadia-homebrew-olympia?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1107,34.4,67,66729
Booth's Brewing,"333 Falkenburg Rd N, Tampa, FL 33619",33619,-3406,4,7,27.9557552,-82.3349686,https://www.yelp.com/biz/booths-brewing-tampa?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1300,26.6,32,32481
Grape & Grains,"104 Mauldin Rd, Greenville, SC 29605",29605,-6775,5,7,34.8058891,-82.3781586,https://www.yelp.com/biz/grape-and-grains-greenville?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1345,25.6,41,41333
Saint John Malt Brothers Brewing,"9607 Wicker Ave, Saint John, IN 46373",46373,-5139,4.5,7,41.44413271,-87.46949895,https://www.yelp.com/biz/saint-john-malt-brothers-brewing-saint-john?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1371,10.1,96,95733
Black Heath Meadery,"1313 Altamont Ave, Richmond, VA 23230",23230,-2140,4.5,7,37.5654106,-77.4712677,https://www.yelp.com/biz/black-heath-meadery-richmond?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,1,1403,4.2,54,53606
